Unnamed: 0,carat,cut,color,clarity,depth,table,price,x,y,z
51266,0.6,Ideal,F,VS2,61.5,56.0,2358,5.43,5.47,3.35
22135,1.7,Very Good,J,VS1,62.9,58.0,10165,7.54,7.67,4.79
29192,0.4,Ideal,F,SI1,62.0,54.0,694,4.76,4.79,2.96
20538,1.56,Ideal,I,SI1,61.4,56.0,8858,7.47,7.42,4.57
39901,0.42,Ideal,D,VS2,62.2,55.0,1103,4.8,4.75,2.97
53364,0.7,Premium,G,VS2,62.2,61.0,2657,5.59,5.54,3.46
15161,1.14,Ideal,H,VS2,62.6,56.0,6095,6.68,6.65,4.17
14110,1.31,Premium,H,VS1,62.1,58.0,5722,6.98,6.97,4.33
38734,0.4,Ideal,G,VVS1,62.4,54.0,1043,4.73,4.76,2.96
45685,0.55,Good,E,VS2,59.8,61.0,1695,5.29,5.32,3.17
17072,1.01,Ideal,E,VS2,60.5,60.0,6806,6.46,6.47,3.91
16431,1.08,Ideal,H,VS1,62.0,55.0,6562,6.56,6.6,4.08
48914,0.58,Ideal,E,VS1,62.2,55.0,2041,5.38,5.42,3.36
43680,0.5,Good,F,VS2,63.3,57.0,1436,5.01,5.07,3.19
47366,0.69,Good,I,VS1,61.6,61.9,1846,5.65,5.68,3.48
51249,0.7,Good,H,VVS2,64.3,60.0,2355,5.59,5.55,3.58
35401,0.41,Ideal,G,VS2,61.6,54.0,900,4.81,4.84,2.97
21434,1.9,Very Good,J,SI1,59.2,58.0,9540,8.1,8.21,4.83
24701,0.3,Good,H,VVS1,63.1,54.0,638,4.28,4.34,2.72
37591,0.24,Very Good,E,VVS2,64.0,56.0,485,3.94,3.97,2.53
8387,0.35,Good,F,SI1,63.1,56.0,583,4.46,4.51,2.83
28753,0.31,Very Good,E,VS2,62.6,56.0,680,4.3,4.33,2.7
5183,0.83,Ideal,F,SI1,62.0,55.0,3774,6.03,6.07,3.75
49732,0.7,Ideal,I,VS2,62.2,55.0,2154,5.69,5.73,3.55
19017,1.11,Premium,F,VS1,59.4,58.0,7832,6.81,6.75,4.03
19496,1.14,Very Good,F,VS2,59.0,60.0,8131,6.84,6.81,4.03
6805,1.05,Premium,J,VS1,60.0,60.0,4116,6.46,6.43,4.0
5229,1.02,Ideal,I,SI2,60.7,57.0,3786,6.54,6.57,3.98
52653,0.7,Ideal,H,SI1,60.5,57.0,2548,5.81,5.79,3.51
6809,0.8,Very Good,E,VS1,60.7,60.0,4118,6.0,6.09,3.67
50923,0.7,Ideal,F,SI1,61.6,56.0,2319,5.73,5.67,3.51
45047,0.51,Very Good,E,VS2,61.8,58.0,1640,5.13,5.07,3.15
16389,1.03,Good,F,VS2,63.9,59.0,6543,6.35,6.38,4.07
40424,0.7,Good,F,I1,63.8,60.0,1134,5.64,5.45,3.54
22312,1.21,Ideal,E,VS1,62.4,57.0,10351,6.75,6.83,4.24
4270,0.78,Ideal,E,VS2,61.4,56.0,3582,5.91,5.95,3.64
21000,1.21,Ideal,E,VS2,62.4,54.0,9215,6.86,6.8,4.26
21868,1.11,Ideal,G,IF,61.9,55.0,9931,6.64,6.68,4.12
49903,0.71,Ideal,I,SI1,61.9,56.0,2178,5.7,5.73,3.54
47646,0.23,Ideal,F,VVS2,60.9,57.0,530,3.95,3.97,2.41
3306,0.8,Ideal,F,VS2,62.7,54.0,3369,5.95,5.91,3.72
22069,1.5,Premium,D,SI2,59.9,60.0,10090,7.48,7.41,4.46
50476,0.71,Very Good,F,SI2,63.4,57.0,2266,5.7,5.63,3.59
20059,0.31,Good,G,VS1,63.2,57.0,625,4.28,4.33,2.72
34616,0.27,Premium,E,VS1,60.2,59.0,470,4.2,4.24,2.54
29305,0.3,Ideal,I,VS2,62.7,54.0,438,4.28,4.3,2.69
48464,0.61,Premium,D,SI1,62.3,58.0,1976,5.45,5.4,3.38
30648,0.4,Ideal,I,VS1,61.5,59.0,736,4.72,4.75,2.91
45664,0.59,Good,D,SI1,63.7,56.0,1694,5.32,5.35,3.4
42873,0.55,Ideal,G,SI2,61.6,56.0,1358,5.28,5.31,3.26
1713,0.4,Good,H,SI2,63.7,59.0,561,4.64,4.69,2.97
37455,0.35,Premium,E,VS2,60.4,60.0,984,4.55,4.52,2.74
41081,0.41,Premium,F,VVS2,61.0,59.0,1192,4.82,4.79,2.93
32365,0.35,Very Good,E,VS1,59.7,59.0,790,4.59,4.62,2.75
22454,1.63,Premium,I,VS2,61.0,60.0,10479,7.62,7.59,4.64
31172,0.41,Premium,E,SI1,60.2,60.0,755,4.78,4.82,2.89
40055,0.38,Premium,E,VS2,61.8,58.0,1112,4.64,4.61,2.86
21922,1.7,Fair,F,SI2,64.5,57.0,9996,7.55,7.51,4.86
50317,1.06,Fair,I,I1,64.5,57.0,2239,6.47,6.33,4.13
199,0.7,Ideal,E,SI1,61.4,57.0,2777,5.76,5.7,3.52
1105,0.71,Ideal,D,SI1,61.7,57.0,2913,5.7,5.75,3.53
7999,1.01,Premium,G,SI2,60.5,58.0,4327,6.55,6.47,3.94
1184,0.9,Fair,E,SI2,65.0,58.0,2930,6.08,6.04,3.94
16242,1.01,Premium,G,VS1,62.6,59.0,6499,6.38,6.46,4.02
21760,1.5,Ideal,I,VS2,60.0,61.0,9827,7.39,7.42,4.44
37230,0.4,Ideal,E,VS2,62.9,55.0,975,4.74,4.73,2.98
3731,0.36,Very Good,I,VS1,60.9,61.0,568,4.58,4.61,2.8
37512,0.31,Ideal,F,VVS1,62.4,55.0,985,4.34,4.32,2.7
50521,0.53,Ideal,F,VVS1,62.1,53.2,2273,5.17,5.21,3.22
28375,0.24,Premium,E,VVS1,60.6,59.0,668,4.02,4.0,2.43
45420,0.55,Ideal,E,SI1,61.7,56.0,1668,5.29,5.24,3.25
37765,0.41,Ideal,E,VS2,61.8,54.0,999,4.79,4.76,2.95
17476,1.0,Good,F,VVS2,56.5,63.0,7016,6.65,6.62,3.75
37439,0.33,Ideal,G,IF,62.1,56.0,984,4.41,4.44,2.75
36810,0.3,Ideal,G,IF,62.8,57.0,956,4.3,4.27,2.69
13669,1.19,Very Good,H,SI1,62.7,61.0,5595,6.66,6.73,4.2
44339,0.24,Very Good,D,VVS2,59.5,62.0,521,4.04,4.06,2.41
16237,1.51,Premium,E,I1,59.0,62.0,6494,7.41,7.36,4.36
21931,1.23,Very Good,G,VVS2,60.6,55.0,10004,6.93,7.02,4.23
16609,1.55,Premium,J,SI2,62.6,60.0,6635,7.36,7.3,4.59
32222,0.31,Ideal,G,VVS1,62.2,55.0,789,4.33,4.38,2.71
52258,0.52,Ideal,F,VVS2,60.9,56.0,2489,5.19,5.23,3.17
13984,1.24,Premium,H,SI2,59.9,60.0,5694,7.02,7.0,4.2
42422,0.51,Premium,G,SI1,62.4,58.0,1312,5.13,5.07,3.18
31300,0.32,Ideal,D,VS2,61.9,57.0,758,4.37,4.39,2.71
13026,0.26,Premium,H,VVS1,62.5,58.0,600,4.11,4.08,2.56
52920,0.71,Very Good,F,SI1,62.4,59.0,2590,5.64,5.7,3.54
24789,1.52,Very Good,G,VS2,61.9,56.0,13161,7.28,7.39,4.54
33087,0.46,Very Good,F,SI2,62.6,58.0,815,4.88,4.96,3.08
29958,0.34,Good,E,SI2,63.1,56.0,445,4.46,4.51,2.83
52794,0.7,Good,E,SI1,63.8,57.0,2569,5.59,5.63,3.58
22417,1.16,Ideal,F,VVS2,61.8,56.7,10439,6.7,6.78,4.16
12471,1.08,Premium,H,VS2,62.1,58.0,5250,6.63,6.51,4.08
1045,0.61,Ideal,E,VVS2,62.1,54.2,2907,5.43,5.45,3.38
45342,0.72,Good,J,SI1,60.1,64.0,1663,5.83,5.75,3.48
13622,1.07,Premium,H,VS2,62.4,57.0,5573,6.58,6.52,4.09
37527,0.31,Ideal,E,IF,61.9,54.0,987,4.38,4.41,2.72
36577,0.36,Premium,F,VVS2,62.5,56.0,945,4.6,4.52,2.85
2341,0.83,Very Good,G,SI1,62.3,58.0,3171,5.97,6.01,3.73
40672,0.44,Premium,F,VS1,61.2,61.0,1155,4.88,4.83,2.97
39686,0.4,Premium,F,VVS2,60.7,58.0,1088,4.7,4.75,2.87
19390,1.51,Very Good,J,VS1,61.4,57.0,8057,7.3,7.38,4.51
51790,0.7,Ideal,G,SI1,60.9,57.0,2415,5.79,5.77,3.52
29504,0.32,Premium,E,VS2,61.3,59.0,702,4.35,4.39,2.68
57,0.3,Premium,J,SI2,59.3,61.0,405,4.43,4.38,2.61
44023,0.51,Ideal,E,SI1,62.8,56.0,1546,5.15,5.07,3.21
15381,0.3,Ideal,D,VS2,61.8,55.0,606,4.32,4.35,2.68
36897,0.33,Ideal,H,IF,60.5,56.0,959,4.54,4.52,2.74
28185,0.37,Premium,E,SI2,59.5,61.0,666,4.7,4.68,2.79
16218,1.33,Very Good,H,SI2,62.5,58.0,6482,7.04,6.97,4.38
29191,0.4,Ideal,F,SI1,61.9,57.0,694,4.71,4.76,2.93
43926,0.26,Ideal,G,VVS2,62.7,53.0,514,4.09,4.11,2.57
50144,0.75,Premium,E,SI2,61.9,55.0,2214,5.89,5.84,3.63
10731,0.32,Very Good,E,VS2,61.6,58.0,594,4.4,4.47,2.73
12104,1.22,Premium,I,SI2,62.9,56.0,5165,6.84,6.79,4.29
50659,0.31,Ideal,H,VS1,62.6,55.0,544,4.31,4.35,2.71
53074,0.71,Ideal,F,SI1,61.5,56.0,2610,5.69,5.76,3.52
7737,0.43,Premium,H,I1,62.0,59.0,581,4.83,4.78,2.98
38723,0.41,Premium,H,VVS1,60.4,58.0,1043,4.79,4.85,2.91
27673,2.67,Good,F,SI2,63.8,58.0,18686,8.69,8.64,5.54
1940,0.9,Premium,E,SI2,60.7,61.0,3084,6.22,6.16,3.76
8661,1.08,Ideal,H,SI2,60.4,57.0,4455,6.63,6.68,4.02
33855,0.3,Premium,E,VS2,60.0,58.0,844,4.4,4.37,2.63
18173,1.01,Very Good,E,VS1,63.4,58.0,7366,6.38,6.36,4.04
52858,0.72,Very Good,E,SI1,62.1,57.0,2578,5.69,5.75,3.55
42956,0.3,Premium,J,VS1,62.7,59.0,506,4.28,4.24,2.67
47095,0.54,Ideal,E,VS2,61.1,57.0,1825,5.24,5.26,3.21
37777,0.41,Premium,H,VVS2,59.8,60.0,999,4.86,4.79,2.88
17073,1.03,Very Good,G,VS2,58.8,63.0,6806,6.7,6.61,3.91
21695,0.34,Premium,D,SI1,59.7,59.0,626,4.54,4.57,2.72
38246,0.32,Ideal,E,IF,61.1,56.0,1018,4.42,4.48,2.72
34961,0.36,Very Good,E,SI2,62.4,58.0,471,4.54,4.56,2.84
7969,0.7,Ideal,D,VS1,61.4,57.0,4323,5.71,5.76,3.52
51493,0.71,Premium,F,SI1,62.7,58.0,2381,5.74,5.68,3.58
12870,1.21,Very Good,G,SI2,59.3,59.0,5364,6.97,7.0,4.14
11085,0.81,Ideal,F,VVS2,62.2,53.9,4926,5.97,6.01,3.72
29119,0.34,Very Good,H,VS2,63.3,56.0,689,4.45,4.39,2.8
48254,0.51,Premium,F,VVS2,62.3,58.0,1953,5.08,5.1,3.17
37843,0.33,Ideal,D,VS2,62.3,57.0,1002,4.45,4.41,2.76
44391,0.54,Very Good,D,VS2,61.1,59.0,1583,5.25,5.29,3.22
8277,1.02,Fair,D,SI2,65.5,60.0,4381,6.27,6.24,4.1
20729,0.31,Premium,F,VS2,61.7,58.0,625,4.34,4.38,2.69
35797,0.34,Ideal,H,IF,61.9,55.0,913,4.5,4.55,2.8
8743,0.9,Very Good,E,SI1,61.6,57.0,4463,6.19,6.25,3.83
52741,0.81,Ideal,E,SI2,62.0,55.0,2559,6.0,5.96,3.71
23733,1.7,Premium,I,VVS2,62.1,59.0,11775,7.6,7.53,4.7
46767,0.5,Premium,E,VS1,60.4,60.0,1801,5.16,5.1,3.1
19708,0.28,Good,E,VS2,63.7,60.0,625,4.23,4.18,2.68
5248,0.9,Very Good,D,SI2,64.0,58.0,3789,6.06,6.11,3.9
34600,0.27,Very Good,F,VS2,63.3,58.0,470,4.08,4.1,2.59
29316,0.31,Ideal,H,VS1,61.1,57.0,698,4.39,4.35,2.67
47997,0.37,Ideal,H,SI1,59.7,56.0,533,4.67,4.71,2.8
49730,0.52,Premium,G,VVS1,61.9,61.0,2153,5.13,5.11,3.17
31251,0.41,Good,D,SI1,56.5,63.0,758,4.98,4.94,2.8
4139,0.77,Ideal,G,VS2,62.1,56.0,3544,5.84,5.88,3.64
9464,1.11,Ideal,H,SI2,60.9,56.0,4600,6.71,6.73,4.09
41839,0.5,Premium,H,VS1,62.7,59.0,1253,5.03,4.98,3.14
53473,0.76,Ideal,E,SI2,61.6,55.0,2680,5.87,5.92,3.63
31361,0.43,Ideal,E,SI1,62.6,56.0,760,4.79,4.82,3.01
31250,0.4,Ideal,I,VVS2,62.0,57.0,758,4.73,4.75,2.94
31428,0.3,Ideal,H,IF,62.2,54.0,764,4.34,4.37,2.71
21275,1.55,Very Good,G,SI1,59.8,59.0,9428,7.45,7.47,4.46
17678,1.01,Ideal,D,VS2,59.8,56.0,7127,6.52,6.49,3.89
23259,1.51,Fair,H,VS1,58.0,67.0,11263,7.63,7.57,4.41
19614,1.5,Premium,F,SI2,63.0,59.0,8232,7.24,7.2,4.55
27873,0.42,Very Good,E,SI2,58.8,60.0,653,4.86,4.9,2.87
9933,1.05,Very Good,H,SI1,63.5,57.0,4692,6.47,6.44,4.1
15057,0.3,Ideal,G,VS1,61.4,57.0,605,4.29,4.34,2.65
8029,1.08,Ideal,H,SI1,62.2,57.0,4333,6.56,6.6,4.09
42140,0.52,Premium,F,SI1,61.5,60.0,1280,5.16,5.15,3.17
325,1.0,Premium,J,SI2,62.3,58.0,2801,6.45,6.34,3.98
34195,0.33,Ideal,F,VS2,62.1,55.0,854,4.47,4.45,2.77
50230,0.82,Very Good,G,SI2,63.4,55.0,2232,5.96,5.93,3.77
39346,0.38,Ideal,E,VVS2,62.2,53.8,1073,4.62,4.66,2.88
22320,1.62,Premium,I,VS1,61.7,59.0,10362,7.55,7.47,4.63
10077,0.31,Very Good,F,VS1,61.8,58.0,592,4.29,4.35,2.67
21257,1.57,Very Good,H,VS2,63.4,56.0,9407,7.46,7.4,4.71
34878,0.3,Ideal,G,VVS1,61.7,57.0,878,4.34,4.31,2.67
43807,0.51,Ideal,G,VS2,62.2,54.0,1443,5.11,5.14,3.19
10470,1.04,Very Good,H,SI1,62.2,57.0,4791,6.42,6.48,4.01
40615,0.23,Good,E,VVS1,56.3,62.0,498,4.1,4.11,2.31
9741,1.0,Fair,F,SI1,65.8,58.0,4657,6.23,6.15,4.07
46939,0.52,Premium,E,VS2,60.7,58.0,1815,5.21,5.17,3.15
19609,1.31,Ideal,F,SI1,62.4,57.0,8227,6.96,6.88,4.32
6520,0.91,Very Good,H,VS1,61.7,56.0,4066,6.22,6.25,3.85
44866,0.5,Very Good,D,VS2,61.2,56.0,1628,5.14,5.16,3.15
12123,0.91,Premium,E,VS1,61.9,59.0,5167,6.23,6.17,3.84
26561,2.26,Premium,I,SI2,62.0,58.0,16241,8.4,8.37,5.2
19234,1.53,Very Good,I,SI1,63.3,58.0,7971,7.26,7.31,4.61
27478,2.01,Very Good,H,SI1,59.1,58.0,18149,8.29,8.36,4.92
10071,0.32,Premium,H,SI1,62.0,58.0,591,4.39,4.38,2.72
38028,0.4,Ideal,D,VVS2,62.5,55.0,1010,4.73,4.77,2.97
17456,1.24,Premium,F,SI1,61.6,59.0,7000,6.9,6.86,4.24
2716,0.33,Ideal,H,SI1,60.6,56.0,564,4.46,4.49,2.72
13444,1.23,Premium,I,VS2,61.7,58.0,5521,6.85,6.87,4.23
19994,1.01,Ideal,F,VVS2,61.8,56.0,8532,6.46,6.49,4.0
32731,0.31,Ideal,F,VS2,62.6,57.0,802,4.33,4.29,2.7
50506,0.78,Very Good,I,SI2,60.6,58.0,2271,5.92,5.97,3.6
17935,1.48,Very Good,H,SI2,62.3,58.0,7244,7.18,7.23,4.49
24245,2.04,Fair,E,SI2,67.4,56.0,12454,7.8,7.76,5.24
26059,2.02,Good,F,SI2,61.9,61.0,15261,8.06,8.02,4.98
29719,0.31,Ideal,G,VVS2,62.7,57.0,707,4.31,4.33,2.71
8612,0.84,Very Good,D,VS1,60.6,57.0,4443,6.06,6.15,3.7
6228,1.02,Very Good,H,SI2,63.5,58.0,4004,6.34,6.38,4.04
14322,1.51,Fair,J,SI2,65.1,59.0,5801,7.13,7.09,4.63
26278,2.04,Premium,H,SI2,62.7,56.0,15760,8.12,8.06,5.07
17390,0.32,Ideal,G,SI1,62.5,55.0,612,4.38,4.35,2.73
16534,1.01,Good,E,VS2,56.7,61.0,6606,6.71,6.66,3.79
48257,0.58,Ideal,F,VS1,61.4,56.0,1953,5.38,5.4,3.31
45453,0.71,Very Good,J,VS2,62.1,58.0,1675,5.71,5.73,3.55
36682,0.4,Very Good,F,VS1,62.0,56.0,951,4.71,4.73,2.92
11273,1.01,Fair,E,VS2,64.8,59.0,4972,6.34,6.26,4.08
10629,1.2,Ideal,J,SI1,62.3,56.0,4830,6.77,6.81,4.23
13005,1.21,Premium,G,SI2,62.7,59.0,5405,6.74,6.66,4.2
52390,0.7,Very Good,H,VS2,57.9,62.0,2508,5.8,5.9,3.39
21960,1.02,Very Good,E,IF,61.7,60.0,10029,6.38,6.52,3.98
9092,0.91,Good,E,SI1,60.2,60.0,4523,6.17,6.26,3.74
1081,0.82,Very Good,H,SI1,63.6,56.0,2908,5.9,5.95,3.77
4472,0.82,Ideal,E,SI1,61.8,58.0,3622,5.99,6.05,3.72
50863,0.71,Very Good,E,SI2,62.2,58.0,2313,5.68,5.73,3.55
14613,0.9,Ideal,D,VS2,63.0,57.0,5897,6.14,6.09,3.85
11593,1.11,Very Good,D,SI2,59.9,57.0,5042,6.72,6.74,4.03
50832,0.61,Ideal,G,VS1,62.6,55.0,2309,5.46,5.43,3.41
13093,1.46,Premium,G,SI2,62.8,52.0,5421,7.31,7.27,4.58
53774,0.7,Ideal,D,SI1,62.5,55.0,2726,5.68,5.72,3.56
17725,0.26,Very Good,E,VVS2,62.9,56.0,614,4.07,4.1,2.57
829,0.71,Very Good,H,VVS1,62.9,57.0,2867,5.67,5.69,3.57
50368,0.75,Ideal,F,SI2,59.2,60.0,2248,5.87,5.92,3.49
24469,1.7,Premium,I,VS1,59.8,59.0,12737,7.79,7.7,4.63
44074,0.59,Very Good,H,VS2,61.8,56.0,1552,5.37,5.41,3.33
34849,0.3,Very Good,G,VVS2,63.5,56.0,878,4.34,4.29,2.74
53393,0.77,Good,D,SI2,63.8,58.0,2665,5.81,5.78,3.7
23741,1.54,Premium,F,SI1,60.9,59.0,11790,7.46,7.56,4.57
17422,1.03,Ideal,G,VS2,61.3,57.0,6981,6.51,6.54,4.0
21413,1.23,Ideal,G,VVS2,61.0,55.0,9525,6.93,6.95,4.23
36284,0.32,Ideal,D,SI2,62.4,54.0,477,4.38,4.4,2.74
19533,1.5,Good,H,VS2,63.9,59.0,8165,7.25,7.18,4.61
48169,0.57,Ideal,G,VS1,62.5,54.2,1943,5.29,5.31,3.31
40836,0.51,Good,G,SI1,63.7,55.0,1172,5.07,5.1,3.24
5584,0.76,Ideal,E,VS2,61.6,56.0,3864,5.85,5.9,3.62
3801,1.0,Ideal,J,SI2,62.1,56.0,3465,6.34,6.41,3.96
31950,0.3,Ideal,F,VS2,62.8,56.0,776,4.31,4.29,2.7
20838,1.52,Ideal,I,SI1,61.2,55.4,9067,7.38,7.45,4.54
35890,0.32,Ideal,G,IF,61.4,55.0,918,4.42,4.44,2.72
5221,1.2,Premium,J,SI2,61.7,57.0,3782,6.85,6.79,4.21
37260,0.31,Premium,F,IF,61.9,58.0,977,4.39,4.36,2.71
947,0.7,Very Good,E,VS2,63.5,54.0,2889,5.62,5.66,3.58
11760,1.26,Premium,I,SI2,60.1,59.0,5080,7.03,6.99,4.21
21361,0.33,Ideal,E,VS1,60.0,57.0,625,4.47,4.5,2.69
1261,0.74,Ideal,I,VS1,61.1,57.0,2947,5.83,5.86,3.57
42595,0.31,Very Good,D,IF,62.0,56.0,1331,4.33,4.35,2.69
9338,0.94,Premium,E,SI1,62.0,58.0,4580,6.27,6.24,3.88
22992,2.0,Good,G,SI2,58.1,64.0,11041,8.3,8.27,4.81
9300,1.12,Premium,H,SI1,62.0,56.0,4572,6.69,6.59,4.13
43188,0.53,Very Good,I,VS1,61.0,57.0,1393,5.22,5.25,3.19
32306,0.28,Ideal,G,SI1,61.2,54.0,455,4.22,4.27,2.6
37073,0.41,Ideal,I,VS1,60.9,53.0,969,4.85,4.8,2.94
44387,0.41,Premium,D,VVS1,62.3,53.0,1582,4.78,4.75,2.97
5999,0.9,Ideal,E,SI2,61.9,54.0,3958,6.23,6.18,3.84
38841,0.73,Fair,I,I1,70.8,55.0,1049,5.51,5.34,3.84
14058,0.3,Very Good,F,VS2,62.7,58.0,605,4.25,4.3,2.68
39858,0.51,Ideal,F,SI2,61.0,55.0,1100,5.18,5.21,3.17
2725,0.26,Good,F,VVS1,63.3,57.0,564,4.05,4.07,2.57
4894,0.73,Very Good,F,VVS1,60.6,56.0,3720,5.79,5.83,3.52
46605,0.54,Ideal,D,SI1,61.5,56.0,1786,5.25,5.23,3.22
35050,0.36,Ideal,G,VVS1,62.1,56.0,884,4.58,4.6,2.85
15207,1.01,Premium,G,VS2,58.5,61.0,6108,6.57,6.52,3.83
32163,0.47,Ideal,H,SI1,61.1,55.0,787,5.04,5.07,3.09
26029,0.32,Very Good,G,VS1,61.3,62.0,645,4.39,4.42,2.7
37103,0.31,Premium,E,VVS1,58.9,59.0,969,4.48,4.41,2.62
52474,0.7,Very Good,E,SI1,63.2,57.0,2518,5.63,5.61,3.55
4680,0.8,Very Good,G,VS1,62.7,56.0,3673,5.9,5.94,3.71
48977,0.36,Premium,D,SI2,61.5,60.0,537,4.54,4.6,2.81
40689,0.5,Premium,H,SI1,59.0,59.0,1156,5.22,5.18,3.07
23861,2.03,Ideal,J,SI2,63.2,55.0,11951,7.99,8.03,5.06
9950,1.13,Fair,I,VS2,55.9,67.0,4695,7.05,6.94,3.9
25021,0.38,Ideal,F,SI1,61.8,55.0,640,4.66,4.69,2.89
46461,0.6,Ideal,D,SI1,61.1,57.0,1774,5.39,5.51,3.33
1194,0.73,Premium,F,VS2,59.9,58.0,2933,5.84,5.87,3.51
39260,0.3,Ideal,D,VVS1,61.3,57.0,1069,4.32,4.29,2.64
12703,0.26,Very Good,E,VVS1,62.9,58.0,599,4.06,4.08,2.56
22095,1.25,Ideal,D,VS2,62.6,56.0,10114,6.87,6.84,4.29
17492,1.02,Ideal,F,VS2,62.0,57.0,7026,6.46,6.44,4.0
25898,1.51,Premium,E,VS2,60.1,58.0,15025,7.57,7.51,4.53
42284,0.36,Ideal,G,SI2,60.7,58.0,505,4.62,4.64,2.81
25879,1.51,Very Good,F,VS1,62.6,57.0,14976,7.25,7.29,4.55
38836,0.4,Very Good,F,VVS2,62.0,56.0,1049,4.71,4.74,2.93
46430,0.54,Premium,D,SI1,58.3,61.0,1770,5.38,5.32,3.12
22927,1.52,Premium,E,SI1,62.4,59.0,10963,7.37,7.34,4.59
701,0.7,Very Good,E,VS1,62.4,56.0,2854,5.64,5.7,3.54
14401,1.01,Good,F,VS2,63.1,59.0,5817,6.31,6.37,4.0
33414,0.32,Premium,H,VVS2,61.0,58.0,828,4.44,4.41,2.7
21890,1.5,Very Good,D,SI2,59.8,63.0,9959,7.44,7.38,4.43
47890,0.52,Very Good,G,VVS1,60.9,56.0,1913,5.18,5.24,3.17
8323,1.13,Very Good,J,SI1,62.9,57.7,4391,6.6,6.64,4.16
45107,0.55,Ideal,F,VS2,61.3,54.0,1649,5.27,5.33,3.25
12533,1.12,Premium,H,SI1,62.2,60.0,5266,6.59,6.65,4.12
28865,0.4,Ideal,E,SI1,63.2,56.0,684,4.66,4.71,2.96
4662,0.91,Premium,H,SI1,62.2,60.0,3669,6.22,6.16,3.85
11995,1.01,Ideal,D,SI1,62.4,54.0,5147,6.52,6.38,4.03
4000,0.74,Ideal,D,SI1,61.8,56.0,3517,5.84,5.88,3.62
48644,0.31,Ideal,I,SI1,62.2,56.0,537,4.37,4.34,2.71
8621,1.05,Premium,F,SI1,61.8,58.0,4445,6.51,6.44,4.01
18651,1.6,Ideal,F,SI2,62.8,56.0,7616,7.46,7.41,4.69
23209,1.5,Very Good,G,VS1,59.1,62.0,11216,7.38,7.42,4.37
43461,0.55,Very Good,E,SI1,64.2,55.0,1417,5.18,5.2,3.33
37492,0.35,Ideal,E,VS2,62.0,55.0,984,4.54,4.52,2.81
26871,2.4,Premium,F,SI2,62.6,59.0,16797,8.53,8.49,5.33
6498,0.89,Ideal,G,VVS2,61.7,55.0,4062,6.22,6.19,3.83
37218,0.38,Good,E,VVS1,62.4,64.0,975,4.61,4.59,2.87
20126,1.5,Very Good,I,SI1,60.4,61.0,8590,7.35,7.39,4.45
32450,0.43,Ideal,E,SI1,62.3,57.0,792,4.78,4.82,2.99
25561,2.1,Premium,I,VS2,60.7,61.0,14394,8.28,8.27,5.02
37052,0.4,Very Good,H,VVS1,63.9,57.0,968,4.62,4.68,2.97
5832,0.9,Premium,E,SI1,60.3,60.0,3917,6.27,6.2,3.76
29843,0.3,Very Good,D,VS2,62.9,58.0,710,4.23,4.26,2.67
24186,2.31,Very Good,J,SI2,60.7,63.0,12369,8.52,8.48,5.16
10321,1.07,Ideal,I,VS2,62.1,56.0,4764,6.61,6.53,4.08
14770,1.22,Premium,H,VS2,61.4,62.0,5944,6.92,6.76,4.22
22257,1.4,Ideal,G,VS2,61.7,56.0,10311,7.2,7.25,4.46
22219,1.23,Very Good,F,VS1,60.8,58.0,10276,6.9,6.94,4.21
28312,0.3,Good,H,SI1,63.3,56.0,432,4.27,4.29,2.71
14091,1.35,Premium,I,SI2,59.8,59.0,5715,7.26,7.2,4.32
25451,1.51,Very Good,D,VS2,63.1,62.0,14205,7.24,7.22,4.56
14990,1.51,Premium,H,I1,61.9,58.0,6038,7.39,7.34,4.56
40011,0.41,Ideal,F,VS2,62.8,57.0,1107,4.76,4.73,2.98
10693,1.05,Good,H,SI1,59.2,60.0,4845,6.59,6.62,3.91
45108,0.5,Ideal,E,VS1,62.5,57.0,1649,4.99,5.05,3.14
16320,1.22,Very Good,G,SI2,59.2,61.0,6531,6.99,6.92,4.12
28370,0.33,Very Good,F,VS1,59.3,56.0,668,4.49,4.55,2.68
6105,0.97,Very Good,F,SI2,59.6,59.0,3977,6.41,6.47,3.84
17406,1.1,Ideal,G,VS2,60.2,56.0,6972,6.7,6.74,4.05
359,0.72,Ideal,G,VS2,62.8,56.0,2805,5.74,5.7,3.59
36300,0.32,Very Good,G,SI1,60.9,58.0,477,4.39,4.44,2.69
21548,1.18,Premium,F,VS1,60.7,55.0,9648,6.87,6.8,4.15
22727,1.51,Premium,H,VS1,62.4,60.0,10743,7.27,7.34,4.56
42658,0.5,Very Good,F,VS2,60.6,59.0,1333,5.03,5.13,3.08
14201,1.01,Very Good,G,VS2,61.6,61.0,5759,6.36,6.46,3.95
30582,0.31,Premium,D,VS2,62.0,59.0,734,4.32,4.36,2.69
52892,0.55,Very Good,E,VVS1,61.2,57.0,2585,5.27,5.29,3.23
1159,0.8,Very Good,D,SI1,58.2,63.0,2925,6.07,6.03,3.52
1979,0.7,Ideal,D,VS2,61.6,58.0,3092,5.66,5.7,3.5
26788,1.75,Very Good,G,VS2,62.6,58.0,16632,7.63,7.67,4.79
14317,1.09,Premium,D,SI1,61.6,58.0,5799,6.61,6.57,4.06
41680,0.54,Very Good,H,SI1,63.3,57.0,1240,5.22,5.15,3.28
48184,0.75,Ideal,J,SI2,60.8,57.0,1944,5.91,5.87,3.58
